assay_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
736954,2,0,0.0,size,iid_test
1639951,1,1,1.0,size,iid_test
715113,8,8,1.0,size,iid_test
688176,1,0,0.0,size,iid_test
49420,4,0,0.0,size,iid_test
1290553,6,6,1.0,size,iid_test
1577533,1,0,0.0,size,iid_test
688195,6,3,0.5,size,iid_test
2087396,5,4,0.8,size,iid_test
642499,23,23,1.0,size,iid_test
1528158,2,2,1.0,size,iid_test
195374,12,12,1.0,size,iid_test
737534,1,0,0.0,size,iid_test
438898,10,10,1.0,size,iid_test
688201,8,8,1.0,size,iid_test
1979571,3,3,1.0,size,iid_test
2051656,3,3,1.0,size,iid_test
1619734,6,6,1.0,size,iid_test
1528905,15,15,1.0,size,iid_test
1875684,4,4,1.0,size,iid_test
715421,4,4,1.0,size,iid_test
536732,7,7,1.0,size,iid_test
688494,2,2,1.0,size,iid_test
609122,13,13,1.0,size,iid_test
1724470,4,1,0.25,size,iid_test
688307,11,1,0.09090909090909091,size,iid_test
336476,5,5,1.0,size,iid_test
992728,6,0,0.0,size,iid_test
1696511,8,8,1.0,size,iid_test
2026002,12,12,1.0,size,iid_test
1667662,5,0,0.0,size,iid_test
1528145,20,20,1.0,size,iid_test
2085781,3,3,1.0,size,iid_test
737168,7,6,0.8571428571428571,size,iid_test
1528354,10,10,1.0,size,iid_test
421230,11,11,1.0,size,iid_test
688723,5,5,1.0,size,iid_test
958172,9,3,0.3333333333333333,size,iid_test
1527792,26,25,0.9615384615384616,size,iid_test
1278696,1,1,1.0,size,iid_test
552254,4,4,1.0,size,iid_test
1470241,3,3,1.0,size,iid_test
737000,1,1,1.0,size,iid_test
1528056,1,1,1.0,size,iid_test
562693,1,0,0.0,size,iid_test
1722250,7,7,1.0,size,iid_test
440136,8,8,1.0,size,iid_test
687185,4,4,1.0,size,iid_test
1528770,8,8,1.0,size,iid_test
467683,9,9,1.0,size,iid_test
1717756,1,0,0.0,size,iid_test
1528635,5,5,1.0,size,iid_test
1473486,3,1,0.3333333333333333,size,iid_test
159458,8,8,1.0,size,iid_test
84985,4,4,1.0,size,iid_test
1528149,1,1,1.0,size,iid_test
1337063,10,10,1.0,size,iid_test
1662941,6,6,1.0,size,iid_test
1754791,3,2,0.6666666666666666,size,iid_test
983409,2,2,1.0,size,iid_test
913239,3,3,1.0,size,iid_test
688242,5,4,0.8,size,iid_test
1528125,6,6,1.0,size,iid_test
876919,14,14,1.0,size,iid_test
556797,10,4,0.4,size,iid_test
1815523,13,10,0.7692307692307693,size,iid_test
34789,5,5,1.0,size,iid_test
468017,8,8,1.0,size,iid_test
737724,6,1,0.16666666666666666,size,iid_test
1637023,1,1,1.0,size,iid_test
1916164,16,14,0.875,size,iid_test
2053125,7,7,1.0,size,iid_test
900186,3,3,1.0,size,iid_test
1785422,6,6,1.0,size,iid_test
1536567,1,1,1.0,size,iid_test
1920100,3,3,1.0,size,iid_test
1872052,8,8,1.0,size,iid_test
958516,1,1,1.0,size,iid_test
860772,3,3,1.0,size,iid_test
1639953,1,1,1.0,size,iid_test
1500168,9,9,1.0,size,iid_test
1914364,2,2,1.0,size,iid_test
1583242,5,1,0.2,size,iid_test
1618862,16,16,1.0,size,iid_test
1717958,7,6,0.8571428571428571,size,iid_test
470053,14,14,1.0,size,iid_test
1796483,6,6,1.0,size,iid_test
1785424,2,2,1.0,size,iid_test
2024838,7,7,1.0,size,iid_test
949875,2,1,0.5,size,iid_test
1288275,1,0,0.0,size,iid_test
1527704,4,4,1.0,size,iid_test
1527771,4,4,1.0,size,iid_test
1678480,3,3,1.0,size,iid_test
834527,5,5,1.0,size,iid_test
1858860,5,5,1.0,size,iid_test
1704900,3,3,1.0,size,iid_test
825804,9,9,1.0,size,iid_test
1528435,13,13,1.0,size,iid_test
1747210,3,3,1.0,size,iid_test
560527,3,1,0.3333333333333333,size,iid_test
1639959,5,2,0.4,size,iid_test
362782,2,0,0.0,size,iid_test
1537107,8,8,1.0,size,iid_test
1499863,7,6,0.8571428571428571,size,iid_test
1528599,1,1,1.0,size,iid_test
1518061,4,1,0.25,size,iid_test
1528762,13,13,1.0,size,iid_test
1636981,7,7,1.0,size,iid_test
588489,2,2,1.0,size,iid_test
28334,1,1,1.0,size,iid_test
688363,1,1,1.0,size,iid_test
902584,10,4,0.4,size,iid_test
1528890,17,17,1.0,size,iid_test
96910,6,6,1.0,size,iid_test
993439,3,3,1.0,size,iid_test
901250,6,2,0.3333333333333333,size,iid_test
1466703,4,4,1.0,size,iid_test
1528671,6,6,1.0,size,iid_test
688552,3,3,1.0,size,iid_test
1810992,3,3,1.0,size,iid_test
1785485,4,4,1.0,size,iid_test
1545548,6,6,1.0,size,iid_test
737390,8,5,0.625,size,iid_test
449465,8,8,1.0,size,iid_test
577226,5,5,1.0,size,iid_test
1535621,14,14,1.0,size,iid_test
630913,9,9,1.0,size,iid_test
736835,1,0,0.0,size,iid_test
610820,5,5,1.0,size,iid_test
88607,2,0,0.0,size,iid_test
940424,11,10,0.9090909090909091,size,iid_test
1915793,4,4,1.0,size,iid_test
1874814,8,8,1.0,size,iid_test
1501401,9,8,0.8888888888888888,size,iid_test
515852,2,2,1.0,size,iid_test
1933645,3,3,1.0,size,iid_test
595157,1,1,1.0,size,iid_test
963834,2,2,1.0,size,iid_test
1886445,3,3,1.0,size,iid_test
1527801,6,6,1.0,size,iid_test
1772112,4,4,1.0,size,iid_test
1528525,3,3,1.0,size,iid_test
1528159,11,11,1.0,size,iid_test
1637154,1,1,1.0,size,iid_test
1929250,2,2,1.0,size,iid_test
1706628,6,6,1.0,size,iid_test
1903451,4,3,0.75,size,iid_test
1916179,2,0,0.0,size,iid_test
1845977,6,6,1.0,size,iid_test
1639625,11,11,1.0,size,iid_test
1527790,10,10,1.0,size,iid_test
140401,2,2,1.0,size,iid_test
736997,1,1,1.0,size,iid_test
737473,1,1,1.0,size,iid_test
1565336,10,10,1.0,size,iid_test
1536038,11,11,1.0,size,iid_test
1528395,3,2,0.6666666666666666,size,iid_test
737150,2,1,0.5,size,iid_test
737232,6,5,0.8333333333333334,size,iid_test
1589660,7,7,1.0,size,iid_test
1500426,1,1,1.0,size,iid_test
674717,9,9,1.0,size,iid_test
1978133,1,0,0.0,size,iid_test
1577525,10,8,0.8,size,iid_test
1682851,2,2,1.0,size,iid_test
1288277,3,2,0.6666666666666666,size,iid_test
1527984,8,8,1.0,size,iid_test
901251,5,5,1.0,size,iid_test
1735431,1,1,1.0,size,iid_test
1754524,5,5,1.0,size,iid_test
1479042,1,1,1.0,size,iid_test
665404,6,6,1.0,size,iid_test
1637152,1,1,1.0,size,iid_test
379936,4,4,1.0,size,iid_test
420097,7,7,1.0,size,iid_test
1281781,2,0,0.0,size,iid_test
936620,1,0,0.0,size,iid_test
1460146,4,4,1.0,size,iid_test
1290079,7,7,1.0,size,iid_test
1445188,6,6,1.0,size,iid_test
822962,5,5,1.0,size,iid_test
1290418,7,7,1.0,size,iid_test
699967,5,3,0.6,size,iid_test
588095,4,4,1.0,size,iid_test
688419,1,0,0.0,size,iid_test
1534934,1,1,1.0,size,iid_test
55100,4,4,1.0,size,iid_test
737333,3,0,0.0,size,iid_test
1917929,4,4,1.0,size,iid_test
664904,2,2,1.0,size,iid_test
1534761,4,4,1.0,size,iid_test
1527978,1,1,1.0,size,iid_test
1687045,4,4,1.0,size,iid_test
737084,1,0,0.0,size,iid_test
1677511,1,1,1.0,size,iid_test
1873878,6,6,1.0,size,iid_test
1528926,4,4,1.0,size,iid_test
1527681,6,6,1.0,size,iid_test
1915717,3,3,1.0,size,iid_test
921482,5,5,1.0,size,iid_test
609464,2,2,1.0,size,iid_test
1662939,2,2,1.0,size,iid_test
1534980,18,18,1.0,size,iid_test
28339,4,4,1.0,size,iid_test
736841,5,0,0.0,size,iid_test
1638896,2,2,1.0,size,iid_test
363242,3,3,1.0,size,iid_test
1453986,3,3,1.0,size,iid_test
951962,2,2,1.0,size,iid_test
1458502,2,2,1.0,size,iid_test
1915792,3,3,1.0,size,iid_test
737039,1,0,0.0,size,iid_test
1985022,3,3,1.0,size,iid_test
1929482,4,4,1.0,size,iid_test
1335495,2,2,1.0,size,iid_test
688540,1,1,1.0,size,iid_test
1456629,5,5,1.0,size,iid_test
688767,1,1,1.0,size,iid_test
2058238,7,7,1.0,size,iid_test
1528208,3,3,1.0,size,iid_test
1495400,1,0,0.0,size,iid_test
830110,1,1,1.0,size,iid_test
1866286,4,4,1.0,size,iid_test
347197,4,4,1.0,size,iid_test
813068,3,3,1.0,size,iid_test
614756,1,1,1.0,size,iid_test
1565263,5,4,0.8,size,iid_test
1649741,1,0,0.0,size,iid_test
736838,1,0,0.0,size,iid_test
1785471,2,2,1.0,size,iid_test
1517378,9,9,1.0,size,iid_test
305065,3,2,0.6666666666666666,size,iid_test
537822,1,1,1.0,size,iid_test
306221,2,0,0.0,size,iid_test
1495268,6,6,1.0,size,iid_test
560809,2,2,1.0,size,iid_test
307263,4,4,1.0,size,iid_test
737251,1,1,1.0,size,iid_test
1624777,10,10,1.0,size,iid_test
1785475,1,1,1.0,size,iid_test
1481882,1,0,0.0,size,iid_test
1785473,2,2,1.0,size,iid_test
1839216,7,7,1.0,size,iid_test
502048,1,1,1.0,size,iid_test
456580,4,4,1.0,size,iid_test
688167,1,0,0.0,size,iid_test
688337,2,0,0.0,size,iid_test
1528713,2,2,1.0,size,iid_test
1931414,1,1,1.0,size,iid_test
1536983,6,5,0.8333333333333334,size,iid_test
756675,3,1,0.3333333333333333,size,iid_test
1785715,1,1,1.0,size,iid_test
759348,1,0,0.0,size,iid_test
329776,1,1,1.0,size,iid_test
1528034,9,9,1.0,size,iid_test
28188,6,6,1.0,size,iid_test
1445189,1,1,1.0,size,iid_test
1583243,1,0,0.0,size,iid_test
922573,1,1,1.0,size,iid_test
1536645,2,1,0.5,size,iid_test
2088319,2,2,1.0,size,iid_test
1537553,2,2,1.0,size,iid_test
1454592,3,3,1.0,size,iid_test
1915747,2,2,1.0,size,iid_test
804223,6,5,0.8333333333333334,size,iid_test
1476004,2,2,1.0,size,iid_test
688485,2,2,1.0,size,iid_test
934904,1,1,1.0,size,iid_test
749913,4,4,1.0,size,iid_test
304931,4,4,1.0,size,iid_test
743422,3,3,1.0,size,iid_test
931328,4,4,1.0,size,iid_test
336866,2,2,1.0,size,iid_test
804224,1,0,0.0,size,iid_test
688291,1,0,0.0,size,iid_test
321538,1,0,0.0,size,iid_test
1691310,3,3,1.0,size,iid_test
1993177,1,1,1.0,size,iid_test
749248,2,2,1.0,size,iid_test
379744,1,1,1.0,size,iid_test
2074276,1,1,1.0,size,iid_test
1334961,1,1,1.0,size,iid_test
330068,1,1,1.0,size,iid_test
688185,2,0,0.0,size,iid_test
688846,1,1,1.0,size,iid_test
1679338,1,1,1.0,size,iid_test
688205,1,1,1.0,size,iid_test
787238,4,4,1.0,size,iid_test
851437,1,1,1.0,size,iid_test
1869127,3,3,1.0,size,iid_test
950588,1,1,1.0,size,iid_test
1669766,1,1,1.0,size,iid_test
954243,1,1,1.0,size,iid_test
1785543,1,1,1.0,size,iid_test
312295,2,2,1.0,size,iid_test
193661,1,1,1.0,size,iid_test
1528523,1,1,1.0,size,iid_test
1528051,1,1,1.0,size,iid_test
1527976,1,1,1.0,size,iid_test
1535181,1,1,1.0,size,iid_test
572966,4,3,0.75,size,iid_test
979659,1,1,1.0,size,iid_test
1902530,3,3,1.0,size,iid_test
467917,1,1,1.0,size,iid_test
1873647,1,1,1.0,size,iid_test
1742626,1,1,1.0,size,iid_test
630232,1,1,1.0,size,iid_test
635601,4,4,1.0,size,iid_test
1996111,1,1,1.0,size,iid_test
958173,1,1,1.0,size,iid_test
886791,2,2,1.0,size,iid_test
981524,3,1,0.3333333333333333,size,iid_test
321687,1,1,1.0,size,iid_test
1915798,1,1,1.0,size,iid_test
737353,2,1,0.5,size,iid_test
737725,1,0,0.0,size,iid_test
460654,2,1,0.5,size,iid_test
306551,1,1,1.0,size,iid_test
1528662,1,1,1.0,size,iid_test
1915783,1,1,1.0,size,iid_test
1285219,1,1,1.0,size,iid_test
1711699,1,1,1.0,size,iid_test
2032349,1,1,1.0,size,iid_test
456071,1,0,0.0,size,iid_test
1289425,1,1,1.0,size,iid_test
607926,1,0,0.0,size,iid_test
1622038,1,1,1.0,size,iid_test
1527953,1,1,1.0,size,iid_test
579309,2,2,1.0,size,iid_test
698261,1,0,0.0,size,iid_test
379935,1,1,1.0,size,iid_test
2028791,1,1,1.0,size,iid_test
159436,1,1,1.0,size,iid_test
430991,1,1,1.0,size,iid_test
1457494,1,1,1.0,size,iid_test
1915800,1,1,1.0,size,iid_test
1348013,1,1,1.0,size,iid_test
1977817,1,1,1.0,size,iid_test
90007,1,1,1.0,size,iid_test
620938,1,1,1.0,size,iid_test
1775622,1,0,0.0,size,iid_test
938986,610,561,0.919672131147541,assay,train
688266,502,438,0.8725099601593626,assay,train
1936902,500,497,0.994,assay,train
688750,490,269,0.5489795918367347,assay,train
1527879,448,448,1.0,assay,train
688284,445,131,0.2943820224719101,assay,train
887762,435,435,1.0,assay,train
1528055,432,431,0.9976851851851852,assay,train
1638439,418,418,1.0,assay,train
1528801,397,369,0.929471032745592,assay,train
1528121,384,384,1.0,assay,train
1637329,360,360,1.0,assay,train
1528015,344,344,1.0,assay,train
1536249,327,327,1.0,assay,train
688838,314,25,0.07961783439490445,assay,train
1528086,306,305,0.9967320261437909,assay,train
737390,291,129,0.44329896907216493,assay,train
737112,291,3,0.010309278350515464,assay,train
1528202,289,289,1.0,assay,train
1528842,288,288,1.0,assay,train
1528312,286,286,1.0,assay,train
737266,282,163,0.5780141843971631,assay,train
1931477,276,276,1.0,assay,train
764847,268,268,1.0,assay,train
1528185,258,258,1.0,assay,train
1639638,251,251,1.0,assay,train
1527607,251,251,1.0,assay,train
1479054,248,226,0.9112903225806451,assay,train
736833,232,181,0.7801724137931034,assay,train
1528048,227,224,0.986784140969163,assay,train
1528775,220,219,0.9954545454545455,assay,train
1528878,219,200,0.91324200913242,assay,train
1535399,216,216,1.0,assay,train
1537646,214,214,1.0,assay,train
1537606,213,213,1.0,assay,train
1528025,210,210,1.0,assay,train
737724,207,125,0.6038647342995169,assay,train
1528101,205,204,0.9951219512195122,assay,train
1527688,197,197,1.0,assay,train
1528212,195,194,0.9948717948717949,assay,train
1527753,190,186,0.9789473684210527,assay,train
1527943,189,189,1.0,assay,train
1528690,184,184,1.0,assay,train
1537597,180,180,1.0,assay,train
1527735,177,175,0.9887005649717514,assay,train
1528302,175,175,1.0,assay,train
1528489,172,172,1.0,assay,train
1528720,168,168,1.0,assay,train
688427,163,37,0.22699386503067484,assay,train
737369,162,77,0.47530864197530864,assay,train
737262,161,80,0.4968944099378882,assay,train
688354,159,75,0.4716981132075472,assay,train
1527944,156,142,0.9102564102564102,assay,train
1528851,153,153,1.0,assay,train
1527881,151,151,1.0,assay,train
1527698,151,151,1.0,assay,train
1534778,150,150,1.0,assay,train
1527978,150,147,0.98,assay,train
1639959,147,89,0.6054421768707483,assay,train
1479039,143,143,1.0,assay,train
737090,142,47,0.33098591549295775,assay,train
1528566,141,141,1.0,assay,train
1528926,136,129,0.9485294117647058,assay,train
1528146,136,136,1.0,assay,train
1537037,135,125,0.9259259259259259,assay,train
737208,133,130,0.9774436090225563,assay,train
737700,133,18,0.13533834586466165,assay,train
1527815,133,130,0.9774436090225563,assay,train
1917929,133,133,1.0,assay,train
1639970,132,130,0.9848484848484849,assay,train
688741,130,117,0.9,assay,train
1918581,128,128,1.0,assay,train
1528159,127,127,1.0,assay,train
1639949,126,126,1.0,assay,train
1528893,126,126,1.0,assay,train
1528572,126,125,0.9920634920634921,assay,train
1527765,126,126,1.0,assay,train
737365,125,10,0.08,assay,train
737424,121,106,0.8760330578512396,assay,train
1528273,121,121,1.0,assay,train
1527792,119,119,1.0,assay,train
1534634,116,116,1.0,assay,train
1915801,114,114,1.0,assay,train
1916164,114,105,0.9210526315789473,assay,train
1931413,114,114,1.0,assay,train
737234,114,7,0.06140350877192982,assay,train
688307,111,19,0.17117117117117117,assay,train
1528385,111,111,1.0,assay,train
1916746,110,102,0.9272727272727272,assay,train
1931626,110,105,0.9545454545454546,assay,train
1537598,109,109,1.0,assay,train
1528368,109,109,1.0,assay,train
1915747,108,108,1.0,assay,train
688719,106,55,0.5188679245283019,assay,train
1528145,106,106,1.0,assay,train
1527626,106,106,1.0,assay,train
1528726,106,106,1.0,assay,train
493905,106,102,0.9622641509433962,assay,train
1527757,105,105,1.0,assay,train
1527955,105,105,1.0,assay,train
1528890,104,103,0.9903846153846154,assay,train
1527880,103,103,1.0,assay,train
1528018,103,103,1.0,assay,train
1902530,102,101,0.9901960784313726,assay,train
1528897,102,102,1.0,assay,train
1528286,101,101,1.0,assay,train
1527636,101,101,1.0,assay,train
1528144,99,99,1.0,assay,train
1527950,99,94,0.9494949494949495,assay,train
1528845,99,99,1.0,assay,train
1528543,99,99,1.0,assay,train
1528653,96,54,0.5625,assay,train
1528855,96,78,0.8125,assay,train
737367,94,65,0.6914893617021277,assay,train
1638332,93,93,1.0,assay,train
1537056,91,91,1.0,assay,train
1537553,91,91,1.0,assay,train
1527791,91,91,1.0,assay,train
1528426,90,90,1.0,assay,train
1527994,90,90,1.0,assay,train
307263,88,84,0.9545454545454546,assay,train
737351,88,63,0.7159090909090909,assay,train
1527977,87,87,1.0,assay,train
642499,87,87,1.0,assay,train
1931618,87,87,1.0,assay,train
1527913,86,86,1.0,assay,train
737392,85,33,0.38823529411764707,assay,train
1528250,85,85,1.0,assay,train
753234,85,17,0.2,assay,train
1637091,84,84,1.0,assay,train
1527984,84,84,1.0,assay,train
607926,84,68,0.8095238095238095,assay,train
1527793,84,83,0.9880952380952381,assay,train
1528635,84,82,0.9761904761904762,assay,train
1886957,84,19,0.2261904761904762,assay,train
1931375,83,66,0.7951807228915663,assay,train
1528019,82,82,1.0,assay,train
28797,82,30,0.36585365853658536,assay,train
1527976,82,82,1.0,assay,train
1536256,82,82,1.0,assay,train
1479040,81,81,1.0,assay,train
737709,80,41,0.5125,assay,train
1528260,79,79,1.0,assay,train
1535181,79,74,0.9367088607594937,assay,train
1536917,79,79,1.0,assay,train
1936904,79,79,1.0,assay,train
1528052,79,79,1.0,assay,train
552584,78,39,0.5,assay,train
736830,78,63,0.8076923076923077,assay,train
577226,77,72,0.935064935064935,assay,train
1640000,77,77,1.0,assay,train
1528759,76,76,1.0,assay,train
1528884,76,76,1.0,assay,train
1527704,75,75,1.0,assay,train
1528525,75,75,1.0,assay,train
1528940,75,74,0.9866666666666667,assay,train
1528111,74,74,1.0,assay,train
1528051,74,73,0.9864864864864865,assay,train
1528666,74,74,1.0,assay,train
1534980,73,73,1.0,assay,train
688425,73,24,0.3287671232876712,assay,train
1513931,73,73,1.0,assay,train
1915772,72,72,1.0,assay,train
688404,71,61,0.8591549295774648,assay,train
736841,70,44,0.6285714285714286,assay,train
1528754,70,70,1.0,assay,train
1785722,70,45,0.6428571428571429,assay,train
1528450,70,52,0.7428571428571429,assay,train
1931436,70,60,0.8571428571428571,assay,train
1536270,69,69,1.0,assay,train
1573821,69,69,1.0,assay,train
1528549,69,69,1.0,assay,train
2023572,69,63,0.9130434782608695,assay,train
688213,68,48,0.7058823529411765,assay,train
1527871,68,68,1.0,assay,train
1809091,68,68,1.0,assay,train
688485,67,66,0.9850746268656716,assay,train
688124,67,64,0.9552238805970149,assay,train
1528671,67,67,1.0,assay,train
766795,67,67,1.0,assay,train
1528550,67,67,1.0,assay,train
1528320,67,67,1.0,assay,train
1527742,66,64,0.9696969696969697,assay,train
1535621,66,66,1.0,assay,train
1528125,66,66,1.0,assay,train
1528792,66,66,1.0,assay,train
1528102,66,66,1.0,assay,train
1528876,66,63,0.9545454545454546,assay,train
500129,65,65,1.0,assay,train
1536678,65,37,0.5692307692307692,assay,train
306447,64,64,1.0,assay,train
737339,64,36,0.5625,assay,train
1537035,63,63,1.0,assay,train
1528777,63,63,1.0,assay,train
367908,62,55,0.8870967741935484,assay,train
1537647,62,62,1.0,assay,train
2057749,62,46,0.7419354838709677,assay,train
4285,61,48,0.7868852459016393,assay,train
688560,61,61,1.0,assay,train
1639622,61,61,1.0,assay,train
1527974,61,61,1.0,assay,train
1785716,61,61,1.0,assay,train
818494,60,59,0.9833333333333333,assay,train
1537107,60,60,1.0,assay,train
612189,60,60,1.0,assay,train
737320,60,42,0.7,assay,train
1284012,60,52,0.8666666666666667,assay,train
36630,59,59,1.0,assay,train
688201,59,48,0.8135593220338984,assay,train
978844,58,58,1.0,assay,train
1528021,58,55,0.9482758620689655,assay,train
1528662,58,58,1.0,assay,train
1528828,58,58,1.0,assay,train
1755232,58,58,1.0,assay,train
1528304,58,54,0.9310344827586207,assay,train
1528431,58,58,1.0,assay,train
36941,57,57,1.0,assay,train
688510,57,39,0.6842105263157895,assay,train
688202,57,42,0.7368421052631579,assay,train
1589851,57,57,1.0,assay,train
1528151,57,57,1.0,assay,train
89920,57,57,1.0,assay,train
1536328,57,57,1.0,assay,train
1527833,57,57,1.0,assay,train
1536232,56,56,1.0,assay,train
1528496,56,56,1.0,assay,train
1815523,56,50,0.8928571428571429,assay,train
841030,55,47,0.8545454545454545,assay,train
1527619,55,55,1.0,assay,train
321687,55,22,0.4,assay,train
688735,55,47,0.8545454545454545,assay,train
1479041,55,55,1.0,assay,train
1528208,55,55,1.0,assay,train
1528762,54,54,1.0,assay,train
1537594,54,53,0.9814814814814815,assay,train
1528641,54,54,1.0,assay,train
1528905,54,54,1.0,assay,train
1918342,54,54,1.0,assay,train
688680,54,34,0.6296296296296297,assay,train
753968,54,44,0.8148148148148148,assay,train
1528574,54,54,1.0,assay,train
688552,53,43,0.8113207547169812,assay,train
934533,53,49,0.9245283018867925,assay,train
1454018,53,53,1.0,assay,train
1622851,53,53,1.0,assay,train
1527923,53,53,1.0,assay,train
1528097,53,53,1.0,assay,train
36944,52,52,1.0,assay,train
1527782,52,52,1.0,assay,train
1527877,52,52,1.0,assay,train
1528012,52,52,1.0,assay,train
1528932,52,52,1.0,assay,train
2017127,52,52,1.0,assay,train
2027536,52,32,0.6153846153846154,assay,train
595037,52,50,0.9615384615384616,assay,train
304931,51,51,1.0,assay,train
688775,51,50,0.9803921568627451,assay,train
448557,51,40,0.7843137254901961,assay,train
688482,51,29,0.5686274509803921,assay,train
1637074,51,51,1.0,assay,train
1527625,51,51,1.0,assay,train
1527699,51,51,1.0,assay,train
1785544,51,51,1.0,assay,train
1916171,51,18,0.35294117647058826,assay,train
2074095,51,51,1.0,assay,train
412322,50,50,1.0,assay,train
835072,50,50,1.0,assay,train
1527922,50,50,1.0,assay,train
1667662,50,0,0.0,assay,train
1689805,50,50,1.0,assay,train
313008,49,49,1.0,assay,train
467917,49,49,1.0,assay,train
1476004,49,49,1.0,assay,train
1527786,49,49,1.0,assay,train
1528303,49,48,0.9795918367346939,assay,train
1841473,49,49,1.0,assay,train
379936,49,47,0.9591836734693877,assay,train
447974,49,48,0.9795918367346939,assay,train
474639,49,49,1.0,assay,train
1527973,49,49,1.0,assay,train
588095,48,46,0.9583333333333334,assay,train
646979,48,43,0.8958333333333334,assay,train
655558,48,48,1.0,assay,train
1349288,48,48,1.0,assay,train
1443970,48,46,0.9583333333333334,assay,train
1915795,48,48,1.0,assay,train
498611,48,48,1.0,assay,train
663804,48,47,0.9791666666666666,assay,train
1527795,48,48,1.0,assay,train
1528428,48,48,1.0,assay,train
2074276,48,45,0.9375,assay,train
1517378,47,47,1.0,assay,train
1638155,47,46,0.9787234042553191,assay,train
1527760,47,47,1.0,assay,train
1527683,47,47,1.0,assay,train
1528629,47,47,1.0,assay,train
28340,46,46,1.0,assay,train
364425,46,45,0.9782608695652174,assay,train
610820,46,45,0.9782608695652174,assay,train
1639625,46,46,1.0,assay,train
1988736,46,32,0.6956521739130435,assay,train
158033,46,46,1.0,assay,train
521749,46,31,0.6739130434782609,assay,train
737168,46,37,0.8043478260869565,assay,train
1527988,46,41,0.8913043478260869,assay,train
1528468,46,46,1.0,assay,train
379744,45,45,1.0,assay,train
493369,45,45,1.0,assay,train
688242,45,18,0.4,assay,train
1528435,45,45,1.0,assay,train
1678644,45,12,0.26666666666666666,assay,train
2032349,45,34,0.7555555555555555,assay,train
1866286,45,42,0.9333333333333333,assay,train
1904982,45,45,1.0,assay,train
1948623,45,45,1.0,assay,train
28188,44,43,0.9772727272727273,assay,train
428500,44,44,1.0,assay,train
609122,44,44,1.0,assay,train
770788,44,34,0.7727272727272727,assay,train
789189,44,44,1.0,assay,train
1338727,44,44,1.0,assay,train
1435476,44,44,1.0,assay,train
1440135,44,44,1.0,assay,train
1535247,44,42,0.9545454545454546,assay,train
1536983,44,39,0.8863636363636364,assay,train
1528306,44,44,1.0,assay,train
1528941,44,44,1.0,assay,train
1514933,52,47,0.9038461538461539,assay,ood_test
1527898,52,40,0.7692307692307693,assay,ood_test
1535347,52,52,1.0,assay,ood_test
1527667,52,52,1.0,assay,ood_test
1555048,52,42,0.8076923076923077,assay,ood_test
1565336,52,52,1.0,assay,ood_test
1528698,52,52,1.0,assay,ood_test
1527768,52,52,1.0,assay,ood_test
1664931,52,49,0.9423076923076923,assay,ood_test
2024838,52,51,0.9807692307692307,assay,ood_test
2025958,52,50,0.9615384615384616,assay,ood_test
195374,51,51,1.0,assay,ood_test
28496,51,50,0.9803921568627451,assay,ood_test
55100,51,51,1.0,assay,ood_test
96910,51,51,1.0,assay,ood_test
75330,51,51,1.0,assay,ood_test
306315,51,51,1.0,assay,ood_test
336866,51,51,1.0,assay,ood_test
340343,51,51,1.0,assay,ood_test
409105,51,48,0.9411764705882353,assay,ood_test
430991,51,51,1.0,assay,ood_test
446786,51,51,1.0,assay,ood_test
455393,51,51,1.0,assay,ood_test
522127,51,50,0.9803921568627451,assay,ood_test
552254,51,51,1.0,assay,ood_test
539400,51,38,0.7450980392156863,assay,ood_test
610980,51,51,1.0,assay,ood_test
665678,51,44,0.8627450980392157,assay,ood_test
737710,51,33,0.6470588235294118,assay,ood_test
943622,51,51,1.0,assay,ood_test
1457493,51,51,1.0,assay,ood_test
1474037,51,51,1.0,assay,ood_test
1474093,51,35,0.6862745098039216,assay,ood_test
1527985,51,50,0.9803921568627451,assay,ood_test
1528131,51,51,1.0,assay,ood_test
1796483,51,51,1.0,assay,ood_test
1873878,51,37,0.7254901960784313,assay,ood_test
1915783,51,51,1.0,assay,ood_test
1915793,51,51,1.0,assay,ood_test
195199,50,49,0.98,assay,ood_test
28198,50,50,1.0,assay,ood_test
305785,50,47,0.94,assay,ood_test
306314,50,50,1.0,assay,ood_test
429751,50,50,1.0,assay,ood_test
450707,50,50,1.0,assay,ood_test
465974,50,44,0.88,assay,ood_test
473976,50,50,1.0,assay,ood_test
607913,50,50,1.0,assay,ood_test
664904,50,50,1.0,assay,ood_test
862404,50,50,1.0,assay,ood_test
901250,50,8,0.16,assay,ood_test
951962,50,50,1.0,assay,ood_test
949875,50,46,0.92,assay,ood_test
960513,50,50,1.0,assay,ood_test
983408,50,50,1.0,assay,ood_test
1291534,50,49,0.98,assay,ood_test
1456629,50,50,1.0,assay,ood_test
1431831,50,50,1.0,assay,ood_test
1500168,50,50,1.0,assay,ood_test
1536410,50,50,1.0,assay,ood_test
1528215,50,50,1.0,assay,ood_test
1536565,50,50,1.0,assay,ood_test
1537108,50,50,1.0,assay,ood_test
1560970,50,50,1.0,assay,ood_test
1589660,50,50,1.0,assay,ood_test
1527790,50,50,1.0,assay,ood_test
1527604,50,50,1.0,assay,ood_test
1528252,50,50,1.0,assay,ood_test
1717958,50,48,0.96,assay,ood_test
1733129,50,40,0.8,assay,ood_test
1785487,50,50,1.0,assay,ood_test
