domain_id,n_molecules,n_actives,fraction_active,shift_type,internal_split
18838,1,1,1.0,scaffold,iid_test
18842,1,1,1.0,scaffold,iid_test
18855,1,1,1.0,scaffold,iid_test
18859,1,1,1.0,scaffold,iid_test
18860,1,1,1.0,scaffold,iid_test
18862,1,1,1.0,scaffold,iid_test
18864,1,1,1.0,scaffold,iid_test
18874,1,1,1.0,scaffold,iid_test
18905,2,2,1.0,scaffold,iid_test
18910,1,1,1.0,scaffold,iid_test
18915,1,1,1.0,scaffold,iid_test
18926,1,1,1.0,scaffold,iid_test
18940,1,1,1.0,scaffold,iid_test
18949,1,1,1.0,scaffold,iid_test
18959,1,1,1.0,scaffold,iid_test
18970,1,1,1.0,scaffold,iid_test
18972,1,1,1.0,scaffold,iid_test
18983,1,1,1.0,scaffold,iid_test
18998,1,1,1.0,scaffold,iid_test
19001,1,1,1.0,scaffold,iid_test
19014,1,1,1.0,scaffold,iid_test
19018,1,1,1.0,scaffold,iid_test
19019,1,1,1.0,scaffold,iid_test
19040,1,1,1.0,scaffold,iid_test
19042,1,1,1.0,scaffold,iid_test
19077,2,2,1.0,scaffold,iid_test
19102,1,1,1.0,scaffold,iid_test
19116,1,1,1.0,scaffold,iid_test
19117,1,1,1.0,scaffold,iid_test
19118,1,1,1.0,scaffold,iid_test
19182,1,1,1.0,scaffold,iid_test
19187,3,3,1.0,scaffold,iid_test
19201,1,1,1.0,scaffold,iid_test
19207,1,1,1.0,scaffold,iid_test
19231,1,1,1.0,scaffold,iid_test
19246,1,1,1.0,scaffold,iid_test
19263,1,1,1.0,scaffold,iid_test
19273,3,3,1.0,scaffold,iid_test
19325,1,1,1.0,scaffold,iid_test
19335,1,1,1.0,scaffold,iid_test
19356,1,1,1.0,scaffold,iid_test
19360,1,1,1.0,scaffold,iid_test
19362,1,1,1.0,scaffold,iid_test
19377,4,4,1.0,scaffold,iid_test
19378,2,2,1.0,scaffold,iid_test
19380,1,1,1.0,scaffold,iid_test
19385,1,1,1.0,scaffold,iid_test
19387,1,1,1.0,scaffold,iid_test
19406,1,1,1.0,scaffold,iid_test
19412,1,1,1.0,scaffold,iid_test
19444,1,1,1.0,scaffold,iid_test
19451,2,2,1.0,scaffold,iid_test
19454,1,1,1.0,scaffold,iid_test
19461,1,1,1.0,scaffold,iid_test
19549,1,1,1.0,scaffold,iid_test
19575,1,1,1.0,scaffold,iid_test
19584,1,1,1.0,scaffold,iid_test
19588,1,1,1.0,scaffold,iid_test
19608,1,1,1.0,scaffold,iid_test
19610,1,1,1.0,scaffold,iid_test
19779,1,1,1.0,scaffold,iid_test
19834,1,1,1.0,scaffold,iid_test
19912,1,1,1.0,scaffold,iid_test
19931,1,1,1.0,scaffold,iid_test
19932,1,1,1.0,scaffold,iid_test
19946,1,1,1.0,scaffold,iid_test
19974,1,1,1.0,scaffold,iid_test
19983,1,1,1.0,scaffold,iid_test
19995,1,1,1.0,scaffold,iid_test
19999,1,1,1.0,scaffold,iid_test
20223,1,1,1.0,scaffold,iid_test
20255,1,1,1.0,scaffold,iid_test
20273,1,1,1.0,scaffold,iid_test
20354,1,1,1.0,scaffold,iid_test
20381,1,1,1.0,scaffold,iid_test
20386,1,1,1.0,scaffold,iid_test
20402,1,1,1.0,scaffold,iid_test
20404,1,1,1.0,scaffold,iid_test
20416,1,1,1.0,scaffold,iid_test
20422,1,1,1.0,scaffold,iid_test
20423,1,1,1.0,scaffold,iid_test
20430,1,1,1.0,scaffold,iid_test
20475,1,1,1.0,scaffold,iid_test
20490,1,1,1.0,scaffold,iid_test
20491,1,1,1.0,scaffold,iid_test
20529,1,0,0.0,scaffold,iid_test
20558,2,2,1.0,scaffold,iid_test
20605,1,1,1.0,scaffold,iid_test
20620,1,1,1.0,scaffold,iid_test
20734,1,1,1.0,scaffold,iid_test
20767,1,1,1.0,scaffold,iid_test
20768,1,1,1.0,scaffold,iid_test
20769,1,1,1.0,scaffold,iid_test
20770,1,1,1.0,scaffold,iid_test
20771,1,0,0.0,scaffold,iid_test
20772,1,1,1.0,scaffold,iid_test
20773,1,1,1.0,scaffold,iid_test
20774,1,1,1.0,scaffold,iid_test
20776,1,0,0.0,scaffold,iid_test
20793,2,2,1.0,scaffold,iid_test
20801,1,1,1.0,scaffold,iid_test
20805,1,1,1.0,scaffold,iid_test
20825,1,1,1.0,scaffold,iid_test
20829,2,2,1.0,scaffold,iid_test
20849,1,1,1.0,scaffold,iid_test
20850,1,1,1.0,scaffold,iid_test
20851,1,1,1.0,scaffold,iid_test
20852,1,1,1.0,scaffold,iid_test
20856,1,1,1.0,scaffold,iid_test
20857,1,1,1.0,scaffold,iid_test
20869,1,1,1.0,scaffold,iid_test
20920,3,3,1.0,scaffold,iid_test
20923,1,1,1.0,scaffold,iid_test
20925,1,1,1.0,scaffold,iid_test
20955,1,1,1.0,scaffold,iid_test
20971,2,1,0.5,scaffold,iid_test
20979,1,1,1.0,scaffold,iid_test
20980,1,1,1.0,scaffold,iid_test
20981,1,1,1.0,scaffold,iid_test
20982,1,1,1.0,scaffold,iid_test
21017,3,3,1.0,scaffold,iid_test
21030,1,1,1.0,scaffold,iid_test
21033,1,1,1.0,scaffold,iid_test
21034,1,1,1.0,scaffold,iid_test
21036,1,1,1.0,scaffold,iid_test
21042,1,1,1.0,scaffold,iid_test
21044,1,1,1.0,scaffold,iid_test
21047,1,1,1.0,scaffold,iid_test
21071,2,2,1.0,scaffold,iid_test
21074,1,1,1.0,scaffold,iid_test
21079,1,1,1.0,scaffold,iid_test
21138,3,3,1.0,scaffold,iid_test
21152,1,1,1.0,scaffold,iid_test
21155,1,1,1.0,scaffold,iid_test
21156,1,1,1.0,scaffold,iid_test
21157,1,1,1.0,scaffold,iid_test
21166,1,1,1.0,scaffold,iid_test
21298,14,14,1.0,scaffold,iid_test
21321,1,1,1.0,scaffold,iid_test
21370,1,1,1.0,scaffold,iid_test
21444,1,1,1.0,scaffold,iid_test
21445,1,1,1.0,scaffold,iid_test
21448,1,1,1.0,scaffold,iid_test
21450,1,1,1.0,scaffold,iid_test
21455,1,1,1.0,scaffold,iid_test
21457,1,1,1.0,scaffold,iid_test
21458,1,1,1.0,scaffold,iid_test
21464,1,1,1.0,scaffold,iid_test
21465,1,1,1.0,scaffold,iid_test
21466,1,1,1.0,scaffold,iid_test
21467,1,1,1.0,scaffold,iid_test
21713,1,1,1.0,scaffold,iid_test
21714,1,1,1.0,scaffold,iid_test
21733,3,3,1.0,scaffold,iid_test
21736,1,1,1.0,scaffold,iid_test
21737,1,1,1.0,scaffold,iid_test
21742,1,1,1.0,scaffold,iid_test
21744,1,1,1.0,scaffold,iid_test
21751,1,1,1.0,scaffold,iid_test
21757,1,1,1.0,scaffold,iid_test
21799,1,1,1.0,scaffold,iid_test
21810,1,1,1.0,scaffold,iid_test
21824,1,1,1.0,scaffold,iid_test
21830,1,1,1.0,scaffold,iid_test
21899,1,1,1.0,scaffold,iid_test
21902,1,1,1.0,scaffold,iid_test
21926,1,1,1.0,scaffold,iid_test
21937,1,1,1.0,scaffold,iid_test
22012,6,6,1.0,scaffold,iid_test
22026,1,1,1.0,scaffold,iid_test
22030,1,1,1.0,scaffold,iid_test
22031,1,1,1.0,scaffold,iid_test
22033,1,1,1.0,scaffold,iid_test
22054,3,3,1.0,scaffold,iid_test
22066,3,3,1.0,scaffold,iid_test
22068,1,1,1.0,scaffold,iid_test
22088,2,2,1.0,scaffold,iid_test
22089,2,2,1.0,scaffold,iid_test
22122,1,1,1.0,scaffold,iid_test
22134,1,1,1.0,scaffold,iid_test
22150,1,1,1.0,scaffold,iid_test
22191,1,1,1.0,scaffold,iid_test
22193,1,1,1.0,scaffold,iid_test
22195,1,1,1.0,scaffold,iid_test
22204,1,1,1.0,scaffold,iid_test
22205,1,0,0.0,scaffold,iid_test
22206,1,1,1.0,scaffold,iid_test
22211,1,0,0.0,scaffold,iid_test
22213,1,1,1.0,scaffold,iid_test
22219,1,1,1.0,scaffold,iid_test
22264,1,1,1.0,scaffold,iid_test
22284,6,6,1.0,scaffold,iid_test
22285,1,1,1.0,scaffold,iid_test
22291,1,1,1.0,scaffold,iid_test
22295,1,1,1.0,scaffold,iid_test
22307,1,1,1.0,scaffold,iid_test
22320,1,1,1.0,scaffold,iid_test
22326,1,1,1.0,scaffold,iid_test
22330,1,1,1.0,scaffold,iid_test
22340,1,1,1.0,scaffold,iid_test
22346,1,1,1.0,scaffold,iid_test
22348,1,1,1.0,scaffold,iid_test
22353,1,1,1.0,scaffold,iid_test
22382,1,1,1.0,scaffold,iid_test
22387,1,1,1.0,scaffold,iid_test
22389,1,1,1.0,scaffold,iid_test
22390,1,1,1.0,scaffold,iid_test
22393,1,1,1.0,scaffold,iid_test
22422,1,1,1.0,scaffold,iid_test
22469,1,1,1.0,scaffold,iid_test
22482,1,1,1.0,scaffold,iid_test
22483,1,1,1.0,scaffold,iid_test
22486,1,1,1.0,scaffold,iid_test
22488,2,2,1.0,scaffold,iid_test
22500,1,1,1.0,scaffold,iid_test
22501,1,1,1.0,scaffold,iid_test
22502,1,1,1.0,scaffold,iid_test
22510,1,1,1.0,scaffold,iid_test
22513,1,1,1.0,scaffold,iid_test
22522,1,1,1.0,scaffold,iid_test
22538,1,1,1.0,scaffold,iid_test
22540,1,1,1.0,scaffold,iid_test
22589,1,1,1.0,scaffold,iid_test
22591,1,1,1.0,scaffold,iid_test
22610,1,1,1.0,scaffold,iid_test
22632,1,1,1.0,scaffold,iid_test
22642,1,1,1.0,scaffold,iid_test
22643,1,1,1.0,scaffold,iid_test
22649,1,1,1.0,scaffold,iid_test
22652,1,1,1.0,scaffold,iid_test
22653,1,1,1.0,scaffold,iid_test
22654,1,1,1.0,scaffold,iid_test
22655,1,1,1.0,scaffold,iid_test
22657,1,1,1.0,scaffold,iid_test
22659,1,1,1.0,scaffold,iid_test
22695,1,1,1.0,scaffold,iid_test
22698,1,1,1.0,scaffold,iid_test
22699,1,1,1.0,scaffold,iid_test
22705,1,1,1.0,scaffold,iid_test
22712,1,1,1.0,scaffold,iid_test
22719,1,1,1.0,scaffold,iid_test
22744,1,1,1.0,scaffold,iid_test
22765,1,1,1.0,scaffold,iid_test
22768,1,1,1.0,scaffold,iid_test
22791,1,1,1.0,scaffold,iid_test
22815,1,1,1.0,scaffold,iid_test
22819,1,1,1.0,scaffold,iid_test
22823,1,1,1.0,scaffold,iid_test
22850,4,4,1.0,scaffold,iid_test
22852,1,1,1.0,scaffold,iid_test
22853,1,1,1.0,scaffold,iid_test
22859,1,1,1.0,scaffold,iid_test
22865,1,1,1.0,scaffold,iid_test
22870,1,1,1.0,scaffold,iid_test
22871,1,1,1.0,scaffold,iid_test
22880,1,1,1.0,scaffold,iid_test
22896,1,1,1.0,scaffold,iid_test
22898,1,1,1.0,scaffold,iid_test
22916,2,2,1.0,scaffold,iid_test
22917,1,1,1.0,scaffold,iid_test
22919,1,1,1.0,scaffold,iid_test
22948,7,7,1.0,scaffold,iid_test
22951,2,2,1.0,scaffold,iid_test
22954,1,1,1.0,scaffold,iid_test
22957,1,1,1.0,scaffold,iid_test
22958,1,1,1.0,scaffold,iid_test
22964,1,1,1.0,scaffold,iid_test
22971,1,1,1.0,scaffold,iid_test
22972,1,1,1.0,scaffold,iid_test
22975,2,2,1.0,scaffold,iid_test
22980,1,1,1.0,scaffold,iid_test
22981,1,1,1.0,scaffold,iid_test
22984,1,1,1.0,scaffold,iid_test
22987,1,1,1.0,scaffold,iid_test
22988,1,1,1.0,scaffold,iid_test
22995,2,2,1.0,scaffold,iid_test
22997,2,2,1.0,scaffold,iid_test
23017,1,1,1.0,scaffold,iid_test
23019,1,1,1.0,scaffold,iid_test
23020,1,1,1.0,scaffold,iid_test
23021,2,2,1.0,scaffold,iid_test
23024,1,1,1.0,scaffold,iid_test
23136,1,1,1.0,scaffold,iid_test
23137,1,1,1.0,scaffold,iid_test
23167,1,1,1.0,scaffold,iid_test
23241,2,2,1.0,scaffold,iid_test
23242,1,1,1.0,scaffold,iid_test
23243,1,1,1.0,scaffold,iid_test
23244,2,2,1.0,scaffold,iid_test
23245,2,2,1.0,scaffold,iid_test
23246,7,7,1.0,scaffold,iid_test
23247,12,12,1.0,scaffold,iid_test
23248,2,2,1.0,scaffold,iid_test
23249,3,3,1.0,scaffold,iid_test
23250,2,2,1.0,scaffold,iid_test
23251,1,1,1.0,scaffold,iid_test
23252,2,2,1.0,scaffold,iid_test
23253,2,2,1.0,scaffold,iid_test
23254,2,2,1.0,scaffold,iid_test
23256,2,2,1.0,scaffold,iid_test
23259,1,1,1.0,scaffold,iid_test
23260,1,1,1.0,scaffold,iid_test
23261,1,1,1.0,scaffold,iid_test
23262,1,1,1.0,scaffold,iid_test
23266,1,1,1.0,scaffold,iid_test
23268,1,1,1.0,scaffold,iid_test
23271,1,1,1.0,scaffold,iid_test
23272,1,1,1.0,scaffold,iid_test
23277,1,1,1.0,scaffold,iid_test
23279,2,2,1.0,scaffold,iid_test
23280,1,1,1.0,scaffold,iid_test
23281,1,1,1.0,scaffold,iid_test
23282,2,2,1.0,scaffold,iid_test
23286,1,1,1.0,scaffold,iid_test
23287,1,1,1.0,scaffold,iid_test
23288,1,1,1.0,scaffold,iid_test
23289,1,1,1.0,scaffold,iid_test
23290,1,1,1.0,scaffold,iid_test
23291,1,1,1.0,scaffold,iid_test
23292,1,1,1.0,scaffold,iid_test
23294,1,1,1.0,scaffold,iid_test
23295,1,1,1.0,scaffold,iid_test
23296,1,1,1.0,scaffold,iid_test
23297,1,1,1.0,scaffold,iid_test
23298,1,1,1.0,scaffold,iid_test
23299,1,1,1.0,scaffold,iid_test
23300,1,1,1.0,scaffold,iid_test
23301,1,1,1.0,scaffold,iid_test
23309,1,1,1.0,scaffold,iid_test
23445,1,0,0.0,scaffold,iid_test
23446,1,1,1.0,scaffold,iid_test
23480,1,1,1.0,scaffold,iid_test
23481,1,1,1.0,scaffold,iid_test
23483,3,3,1.0,scaffold,iid_test
23500,2,2,1.0,scaffold,iid_test
23501,1,1,1.0,scaffold,iid_test
23502,12,12,1.0,scaffold,iid_test
23503,2,2,1.0,scaffold,iid_test
23505,1,1,1.0,scaffold,iid_test
23515,1,1,1.0,scaffold,iid_test
23528,4,4,1.0,scaffold,iid_test
23529,1,1,1.0,scaffold,iid_test
23533,1,1,1.0,scaffold,iid_test
23537,4,4,1.0,scaffold,iid_test
23545,1,1,1.0,scaffold,iid_test
23547,1,1,1.0,scaffold,iid_test
23549,1,1,1.0,scaffold,iid_test
23554,1,1,1.0,scaffold,iid_test
23556,2,2,1.0,scaffold,iid_test
23557,1,1,1.0,scaffold,iid_test
23558,1,1,1.0,scaffold,iid_test
23559,1,1,1.0,scaffold,iid_test
23560,1,1,1.0,scaffold,iid_test
23562,1,1,1.0,scaffold,iid_test
23563,1,1,1.0,scaffold,iid_test
23565,1,1,1.0,scaffold,iid_test
23626,1,1,1.0,scaffold,iid_test
23629,1,1,1.0,scaffold,iid_test
23652,1,1,1.0,scaffold,iid_test
23660,1,1,1.0,scaffold,iid_test
23661,2,2,1.0,scaffold,iid_test
23662,1,1,1.0,scaffold,iid_test
23665,1,1,1.0,scaffold,iid_test
23861,1,1,1.0,scaffold,iid_test
23864,1,1,1.0,scaffold,iid_test
24006,1,1,1.0,scaffold,iid_test
24010,20,19,0.95,scaffold,iid_test
24011,2,2,1.0,scaffold,iid_test
24018,6,6,1.0,scaffold,iid_test
24019,1,1,1.0,scaffold,iid_test
24022,1,1,1.0,scaffold,iid_test
24024,1,1,1.0,scaffold,iid_test
24027,1,1,1.0,scaffold,iid_test
24029,1,1,1.0,scaffold,iid_test
24031,1,1,1.0,scaffold,iid_test
24048,2,2,1.0,scaffold,iid_test
24054,1,0,0.0,scaffold,iid_test
24065,1,1,1.0,scaffold,iid_test
24075,3,3,1.0,scaffold,iid_test
24076,2,2,1.0,scaffold,iid_test
24078,1,1,1.0,scaffold,iid_test
24090,2,2,1.0,scaffold,iid_test
24102,1,1,1.0,scaffold,iid_test
24178,1,1,1.0,scaffold,iid_test
24179,1,1,1.0,scaffold,iid_test
24211,1,1,1.0,scaffold,iid_test
24231,1,1,1.0,scaffold,iid_test
24233,1,1,1.0,scaffold,iid_test
24235,1,1,1.0,scaffold,iid_test
24318,1,1,1.0,scaffold,iid_test
24321,1,1,1.0,scaffold,iid_test
24329,1,1,1.0,scaffold,iid_test
24342,1,1,1.0,scaffold,iid_test
24343,1,1,1.0,scaffold,iid_test
24364,1,1,1.0,scaffold,iid_test
24376,1,1,1.0,scaffold,iid_test
24404,2,2,1.0,scaffold,iid_test
24418,1,1,1.0,scaffold,iid_test
24420,1,1,1.0,scaffold,iid_test
24456,1,1,1.0,scaffold,iid_test
24463,1,1,1.0,scaffold,iid_test
24494,10,10,1.0,scaffold,iid_test
24500,1,1,1.0,scaffold,iid_test
24501,2,2,1.0,scaffold,iid_test
24503,5,5,1.0,scaffold,iid_test
24504,2,2,1.0,scaffold,iid_test
24569,1,1,1.0,scaffold,iid_test
24570,1,1,1.0,scaffold,iid_test
24575,1,1,1.0,scaffold,iid_test
24576,1,1,1.0,scaffold,iid_test
24585,1,1,1.0,scaffold,iid_test
24588,1,1,1.0,scaffold,iid_test
24714,1,1,1.0,scaffold,iid_test
24768,3,3,1.0,scaffold,iid_test
24774,2,2,1.0,scaffold,iid_test
24775,2,2,1.0,scaffold,iid_test
24778,1,1,1.0,scaffold,iid_test
24779,1,1,1.0,scaffold,iid_test
24780,1,1,1.0,scaffold,iid_test
24781,1,1,1.0,scaffold,iid_test
24782,1,1,1.0,scaffold,iid_test
24818,1,1,1.0,scaffold,iid_test
24819,1,1,1.0,scaffold,iid_test
24823,1,1,1.0,scaffold,iid_test
24825,1,1,1.0,scaffold,iid_test
24827,2,2,1.0,scaffold,iid_test
24828,1,1,1.0,scaffold,iid_test
24829,1,1,1.0,scaffold,iid_test
24837,1,1,1.0,scaffold,iid_test
24838,1,0,0.0,scaffold,iid_test
24974,1,1,1.0,scaffold,iid_test
25013,5,5,1.0,scaffold,iid_test
25032,2,2,1.0,scaffold,iid_test
25077,1,1,1.0,scaffold,iid_test
25078,1,1,1.0,scaffold,iid_test
25121,1,1,1.0,scaffold,iid_test
25122,1,1,1.0,scaffold,iid_test
25141,1,1,1.0,scaffold,iid_test
25149,1,1,1.0,scaffold,iid_test
25151,1,1,1.0,scaffold,iid_test
25154,1,1,1.0,scaffold,iid_test
25155,1,1,1.0,scaffold,iid_test
25156,1,1,1.0,scaffold,iid_test
25157,1,1,1.0,scaffold,iid_test
25158,1,1,1.0,scaffold,iid_test
25161,1,1,1.0,scaffold,iid_test
25239,1,1,1.0,scaffold,iid_test
25317,1,1,1.0,scaffold,iid_test
25318,1,1,1.0,scaffold,iid_test
25324,1,1,1.0,scaffold,iid_test
25332,1,1,1.0,scaffold,iid_test
25342,1,1,1.0,scaffold,iid_test
25345,2,2,1.0,scaffold,iid_test
25346,1,1,1.0,scaffold,iid_test
25349,1,1,1.0,scaffold,iid_test
25351,1,1,1.0,scaffold,iid_test
25362,2,2,1.0,scaffold,iid_test
25370,1,1,1.0,scaffold,iid_test
25382,1,1,1.0,scaffold,iid_test
25387,1,1,1.0,scaffold,iid_test
25401,1,1,1.0,scaffold,iid_test
25414,1,1,1.0,scaffold,iid_test
25418,1,1,1.0,scaffold,iid_test
25552,3,3,1.0,scaffold,iid_test
25554,5,5,1.0,scaffold,iid_test
25555,2,2,1.0,scaffold,iid_test
25557,4,4,1.0,scaffold,iid_test
25560,1,1,1.0,scaffold,iid_test
25563,3,3,1.0,scaffold,iid_test
25565,1,1,1.0,scaffold,iid_test
25580,1,1,1.0,scaffold,iid_test
25583,1,1,1.0,scaffold,iid_test
25587,2,2,1.0,scaffold,iid_test
25588,1,1,1.0,scaffold,iid_test
25590,1,1,1.0,scaffold,iid_test
25592,1,1,1.0,scaffold,iid_test
25593,1,1,1.0,scaffold,iid_test
25599,1,1,1.0,scaffold,iid_test
25602,1,1,1.0,scaffold,iid_test
25603,1,1,1.0,scaffold,iid_test
25605,2,2,1.0,scaffold,iid_test
25609,1,1,1.0,scaffold,iid_test
25613,1,1,1.0,scaffold,iid_test
25617,1,1,1.0,scaffold,iid_test
25618,2,2,1.0,scaffold,iid_test
25621,3,3,1.0,scaffold,iid_test
25622,2,2,1.0,scaffold,iid_test
25624,1,1,1.0,scaffold,iid_test
25637,1,1,1.0,scaffold,iid_test
25671,2,2,1.0,scaffold,iid_test
25676,1,1,1.0,scaffold,iid_test
25678,1,1,1.0,scaffold,iid_test
25764,1,1,1.0,scaffold,iid_test
25863,1,1,1.0,scaffold,iid_test
25931,1,1,1.0,scaffold,iid_test
26049,1,1,1.0,scaffold,iid_test
26091,1,1,1.0,scaffold,iid_test
26096,2,2,1.0,scaffold,iid_test
26097,1,1,1.0,scaffold,iid_test
26103,1,1,1.0,scaffold,iid_test
26142,1,1,1.0,scaffold,iid_test
26150,8,8,1.0,scaffold,iid_test
26155,1,1,1.0,scaffold,iid_test
26205,1,1,1.0,scaffold,iid_test
26211,1,1,1.0,scaffold,iid_test
26224,1,1,1.0,scaffold,iid_test
26227,2,2,1.0,scaffold,iid_test
26234,1,1,1.0,scaffold,iid_test
26236,1,1,1.0,scaffold,iid_test
26238,1,1,1.0,scaffold,iid_test
26249,2,2,1.0,scaffold,iid_test
26259,1,1,1.0,scaffold,iid_test
26269,1,1,1.0,scaffold,iid_test
26272,1,1,1.0,scaffold,iid_test
26285,1,1,1.0,scaffold,iid_test
26296,1,1,1.0,scaffold,iid_test
26298,1,1,1.0,scaffold,iid_test
26308,1,1,1.0,scaffold,iid_test
26318,1,1,1.0,scaffold,iid_test
26413,1,1,1.0,scaffold,iid_test
26437,1,1,1.0,scaffold,iid_test
26441,1,1,1.0,scaffold,iid_test
26451,2,2,1.0,scaffold,iid_test
26453,1,1,1.0,scaffold,iid_test
26461,1,1,1.0,scaffold,iid_test
26467,11,11,1.0,scaffold,iid_test
26480,1,1,1.0,scaffold,iid_test
26486,1,1,1.0,scaffold,iid_test
26487,1,1,1.0,scaffold,iid_test
26498,1,1,1.0,scaffold,iid_test
26500,2,2,1.0,scaffold,iid_test
26501,1,1,1.0,scaffold,iid_test
26523,7,7,1.0,scaffold,iid_test
26527,3,3,1.0,scaffold,iid_test
26628,1,1,1.0,scaffold,iid_test
26637,1,1,1.0,scaffold,iid_test
26640,1,1,1.0,scaffold,iid_test
26647,1,1,1.0,scaffold,iid_test
26648,1,1,1.0,scaffold,iid_test
26795,1,1,1.0,scaffold,iid_test
26817,1,1,1.0,scaffold,iid_test
26818,2,2,1.0,scaffold,iid_test
27037,4,4,1.0,scaffold,iid_test
27039,1,1,1.0,scaffold,iid_test
27040,2,2,1.0,scaffold,iid_test
27047,1,1,1.0,scaffold,iid_test
27069,2,2,1.0,scaffold,iid_test
27081,1,1,1.0,scaffold,iid_test
27084,2,2,1.0,scaffold,iid_test
27150,1,1,1.0,scaffold,iid_test
27161,1,1,1.0,scaffold,iid_test
27177,1,1,1.0,scaffold,iid_test
27222,1,1,1.0,scaffold,iid_test
27224,1,1,1.0,scaffold,iid_test
27251,2,2,1.0,scaffold,iid_test
27258,1,1,1.0,scaffold,iid_test
27276,1,1,1.0,scaffold,iid_test
27305,1,1,1.0,scaffold,iid_test
27322,1,1,1.0,scaffold,iid_test
27323,1,1,1.0,scaffold,iid_test
27328,1,1,1.0,scaffold,iid_test
27329,1,1,1.0,scaffold,iid_test
27336,1,1,1.0,scaffold,iid_test
27337,1,1,1.0,scaffold,iid_test
27343,2,2,1.0,scaffold,iid_test
27345,1,1,1.0,scaffold,iid_test
27351,2,2,1.0,scaffold,iid_test
27355,2,2,1.0,scaffold,iid_test
27356,1,1,1.0,scaffold,iid_test
27391,1,1,1.0,scaffold,iid_test
27392,1,1,1.0,scaffold,iid_test
27395,1,1,1.0,scaffold,iid_test
27396,1,1,1.0,scaffold,iid_test
27415,1,1,1.0,scaffold,iid_test
27416,1,1,1.0,scaffold,iid_test
27570,1,1,1.0,scaffold,iid_test
27610,1,0,0.0,scaffold,iid_test
27649,1,1,1.0,scaffold,iid_test
27654,1,1,1.0,scaffold,iid_test
27677,1,1,1.0,scaffold,iid_test
27680,1,1,1.0,scaffold,iid_test
27702,1,1,1.0,scaffold,iid_test
27703,1,1,1.0,scaffold,iid_test
27715,1,1,1.0,scaffold,iid_test
27720,1,1,1.0,scaffold,iid_test
27736,2,2,1.0,scaffold,iid_test
27737,1,1,1.0,scaffold,iid_test
27757,1,1,1.0,scaffold,iid_test
27759,1,1,1.0,scaffold,iid_test
27843,72,72,1.0,scaffold,iid_test
27845,8,8,1.0,scaffold,iid_test
27846,1,1,1.0,scaffold,iid_test
27848,2,2,1.0,scaffold,iid_test
27849,2,2,1.0,scaffold,iid_test
27850,2,2,1.0,scaffold,iid_test
27860,3,3,1.0,scaffold,iid_test
27867,2,2,1.0,scaffold,iid_test
27871,1,1,1.0,scaffold,iid_test
27875,1,1,1.0,scaffold,iid_test
27882,1,1,1.0,scaffold,iid_test
28024,2,2,1.0,scaffold,iid_test
28026,4,4,1.0,scaffold,iid_test
28027,1,1,1.0,scaffold,iid_test
28028,1,1,1.0,scaffold,iid_test
28029,1,1,1.0,scaffold,iid_test
28031,1,1,1.0,scaffold,iid_test
28034,2,2,1.0,scaffold,iid_test
28046,1,1,1.0,scaffold,iid_test
28119,1,1,1.0,scaffold,iid_test
28134,1,1,1.0,scaffold,iid_test
28167,2,2,1.0,scaffold,iid_test
28177,1,1,1.0,scaffold,iid_test
28178,1,1,1.0,scaffold,iid_test
28179,1,1,1.0,scaffold,iid_test
28205,1,1,1.0,scaffold,iid_test
28209,2,2,1.0,scaffold,iid_test
28241,2,2,1.0,scaffold,iid_test
28248,1,1,1.0,scaffold,iid_test
28293,2,2,1.0,scaffold,iid_test
28295,2,2,1.0,scaffold,iid_test
28372,4,4,1.0,scaffold,iid_test
28374,6,6,1.0,scaffold,iid_test
28375,1,1,1.0,scaffold,iid_test
28376,1,1,1.0,scaffold,iid_test
28395,1,1,1.0,scaffold,iid_test
28397,1,1,1.0,scaffold,iid_test
28404,1,1,1.0,scaffold,iid_test
28405,1,1,1.0,scaffold,iid_test
28554,2,2,1.0,scaffold,iid_test
28583,3,3,1.0,scaffold,iid_test
28647,1,1,1.0,scaffold,iid_test
28740,1,0,0.0,scaffold,iid_test
28798,1,1,1.0,scaffold,iid_test
28801,1,1,1.0,scaffold,iid_test
28805,1,0,0.0,scaffold,iid_test
28826,1,1,1.0,scaffold,iid_test
28833,2,0,0.0,scaffold,iid_test
28845,1,1,1.0,scaffold,iid_test
28867,1,1,1.0,scaffold,iid_test
28885,1,1,1.0,scaffold,iid_test
28891,1,1,1.0,scaffold,iid_test
28894,1,1,1.0,scaffold,iid_test
28896,2,2,1.0,scaffold,iid_test
28899,2,2,1.0,scaffold,iid_test
28900,1,1,1.0,scaffold,iid_test
28902,1,1,1.0,scaffold,iid_test
28903,1,1,1.0,scaffold,iid_test
28908,1,1,1.0,scaffold,iid_test
28909,1,1,1.0,scaffold,iid_test
28911,1,1,1.0,scaffold,iid_test
28915,1,1,1.0,scaffold,iid_test
28917,1,1,1.0,scaffold,iid_test
28921,1,1,1.0,scaffold,iid_test
28922,1,1,1.0,scaffold,iid_test
28923,2,2,1.0,scaffold,iid_test
28924,1,1,1.0,scaffold,iid_test
28925,1,1,1.0,scaffold,iid_test
28926,3,3,1.0,scaffold,iid_test
28927,1,1,1.0,scaffold,iid_test
28929,1,1,1.0,scaffold,iid_test
28930,1,1,1.0,scaffold,iid_test
28936,1,1,1.0,scaffold,iid_test
28937,1,1,1.0,scaffold,iid_test
28938,1,1,1.0,scaffold,iid_test
28939,2,2,1.0,scaffold,iid_test
