assay_id,split,passes_filter,n_total,n_inexact,n_invalid,n_exact,fraction_exact,n_actives,n_has_binary,fraction_active
CHEMBL661804,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL661838,train,1,57,1,0,56,0.9824561403508771,56.0,56,1.0
CHEMBL661844,train,1,71,0,0,71,1.0,9.0,71,0.1267605633802817
CHEMBL661845,train,1,39,0,0,39,1.0,38.0,39,0.9743589743589743
CHEMBL661885,train,1,51,8,0,43,0.8431372549019608,25.0,43,0.5813953488372093
CHEMBL661960,train,1,47,0,0,47,1.0,47.0,47,1.0
CHEMBL661961,train,1,50,4,0,46,0.92,44.0,46,0.9565217391304348
CHEMBL661984,train,1,49,0,0,49,1.0,49.0,49,1.0
CHEMBL662059,train,1,43,1,0,42,0.9767441860465116,9.0,42,0.21428571428571427
CHEMBL662072,train,1,50,0,6,44,0.88,16.0,44,0.36363636363636365
CHEMBL662077,train,1,65,2,0,63,0.9692307692307692,0.0,63,0.0
CHEMBL662116,train,1,95,11,0,84,0.8842105263157894,47.0,84,0.5595238095238095
CHEMBL662121,train,1,49,0,9,40,0.8163265306122449,16.0,40,0.4
CHEMBL662230,train,1,38,0,0,38,1.0,19.0,38,0.5
CHEMBL662400,train,1,115,2,0,113,0.9826086956521739,109.0,113,0.9646017699115044
CHEMBL662406,train,1,40,1,0,39,0.975,19.0,39,0.48717948717948717
CHEMBL662426,train,1,54,0,0,54,1.0,27.0,54,0.5
CHEMBL662430,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL662467,train,1,63,2,0,61,0.9682539682539683,31.0,61,0.5081967213114754
CHEMBL662511,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL662573,train,1,76,0,0,76,1.0,76.0,76,1.0
CHEMBL662614,train,1,40,0,0,40,1.0,20.0,40,0.5
CHEMBL662717,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL662719,train,1,51,0,0,51,1.0,24.0,51,0.47058823529411764
CHEMBL662721,train,1,45,0,0,45,1.0,22.0,45,0.4888888888888889
CHEMBL662722,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL662724,train,1,224,1,0,223,0.9955357142857143,112.0,223,0.5022421524663677
CHEMBL662725,train,1,125,1,0,124,0.992,61.0,124,0.49193548387096775
CHEMBL662728,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL662764,train,1,61,0,0,61,1.0,30.0,61,0.4918032786885246
CHEMBL662784,train,1,64,4,0,60,0.9375,42.0,60,0.7
CHEMBL662785,train,1,68,0,0,68,1.0,68.0,68,1.0
CHEMBL662838,train,1,61,3,0,58,0.9508196721311475,30.0,58,0.5172413793103449
CHEMBL662892,train,1,50,0,9,41,0.82,22.0,41,0.5365853658536586
CHEMBL662928,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL663095,train,1,60,0,0,60,1.0,60.0,60,1.0
CHEMBL663173,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL663266,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL663405,train,1,60,0,0,60,1.0,30.0,60,0.5
CHEMBL663411,train,1,94,17,0,77,0.8191489361702128,47.0,77,0.6103896103896104
CHEMBL663463,train,1,33,1,0,32,0.9696969696969697,32.0,32,1.0
CHEMBL663471,train,1,64,14,0,50,0.78125,30.0,50,0.6
CHEMBL663474,train,1,110,8,0,102,0.9272727272727272,89.0,102,0.8725490196078431
CHEMBL663484,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL663518,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL663522,train,1,63,30,0,33,0.5238095238095238,31.0,33,0.9393939393939394
CHEMBL663599,train,1,47,15,0,32,0.6808510638297872,21.0,32,0.65625
CHEMBL663616,train,1,70,0,0,70,1.0,34.0,70,0.4857142857142857
CHEMBL663660,train,1,51,11,0,40,0.7843137254901961,14.0,40,0.35
CHEMBL663728,train,1,48,0,0,48,1.0,48.0,48,1.0
CHEMBL663871,train,1,37,0,0,37,1.0,11.0,37,0.2972972972972973
CHEMBL663908,train,1,41,0,0,41,1.0,20.0,41,0.4878048780487805
CHEMBL663971,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL663972,train,1,53,0,0,53,1.0,53.0,53,1.0
CHEMBL663979,train,1,43,3,0,40,0.9302325581395349,21.0,40,0.525
CHEMBL664029,train,1,88,3,0,85,0.9659090909090909,44.0,85,0.5176470588235295
CHEMBL664070,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL664091,train,1,43,1,0,42,0.9767441860465116,42.0,42,1.0
CHEMBL664188,train,1,66,1,0,65,0.9848484848484849,33.0,65,0.5076923076923077
CHEMBL664294,train,1,32,0,0,32,1.0,5.0,32,0.15625
CHEMBL664331,train,1,68,14,0,54,0.7941176470588235,54.0,54,1.0
CHEMBL664333,train,1,51,17,0,34,0.6666666666666666,23.0,34,0.6764705882352942
CHEMBL664532,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL664533,train,1,33,0,0,33,1.0,16.0,33,0.48484848484848486
CHEMBL664534,train,1,61,19,0,42,0.6885245901639344,6.0,42,0.14285714285714285
CHEMBL664572,train,1,89,39,0,50,0.5617977528089888,36.0,50,0.72
CHEMBL664631,train,1,60,6,0,54,0.9,54.0,54,1.0
CHEMBL664841,train,1,48,0,0,48,1.0,42.0,48,0.875
CHEMBL664925,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL664928,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL664960,train,1,111,0,0,111,1.0,111.0,111,1.0
CHEMBL665005,train,1,34,1,0,33,0.9705882352941176,33.0,33,1.0
CHEMBL665006,train,1,41,9,0,32,0.7804878048780488,19.0,32,0.59375
CHEMBL665047,train,1,49,0,0,49,1.0,23.0,49,0.46938775510204084
CHEMBL665053,train,1,34,2,0,32,0.9411764705882353,17.0,32,0.53125
CHEMBL665061,train,1,72,4,0,68,0.9444444444444444,36.0,68,0.5294117647058824
CHEMBL665277,train,1,64,1,0,63,0.984375,63.0,63,1.0
CHEMBL665279,train,1,72,4,0,68,0.9444444444444444,68.0,68,1.0
CHEMBL665280,train,1,34,1,0,33,0.9705882352941176,17.0,33,0.5151515151515151
CHEMBL665360,train,1,78,0,0,78,1.0,78.0,78,1.0
CHEMBL665413,train,1,36,4,0,32,0.8888888888888888,32.0,32,1.0
CHEMBL665442,train,1,66,1,0,65,0.9848484848484849,33.0,65,0.5076923076923077
CHEMBL665590,train,1,66,0,0,66,1.0,61.0,66,0.9242424242424242
CHEMBL665702,train,1,49,0,0,49,1.0,49.0,49,1.0
CHEMBL665925,train,1,50,10,0,40,0.8,23.0,40,0.575
CHEMBL666102,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL666110,train,1,60,3,0,57,0.95,30.0,57,0.5263157894736842
CHEMBL666137,train,1,62,0,0,62,1.0,17.0,62,0.27419354838709675
CHEMBL666138,train,1,62,0,2,60,0.967741935483871,12.0,60,0.2
CHEMBL666140,train,1,94,7,0,87,0.925531914893617,45.0,87,0.5172413793103449
CHEMBL666232,train,1,66,6,0,60,0.9090909090909091,33.0,60,0.55
CHEMBL666233,train,1,66,4,0,62,0.9393939393939394,33.0,62,0.532258064516129
CHEMBL666236,train,1,39,0,0,39,1.0,19.0,39,0.48717948717948717
CHEMBL666303,train,1,34,1,0,33,0.9705882352941176,33.0,33,1.0
CHEMBL666355,train,1,34,1,0,33,0.9705882352941176,33.0,33,1.0
CHEMBL666549,train,1,78,7,0,71,0.9102564102564102,71.0,71,1.0
CHEMBL666571,train,1,38,0,0,38,1.0,34.0,38,0.8947368421052632
CHEMBL666605,train,1,55,20,0,35,0.6363636363636364,34.0,35,0.9714285714285714
CHEMBL666613,train,1,59,7,0,52,0.8813559322033898,20.0,52,0.38461538461538464
CHEMBL666614,train,1,45,0,0,45,1.0,45.0,45,1.0
CHEMBL666660,train,1,75,0,0,75,1.0,37.0,75,0.49333333333333335
CHEMBL666682,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL666747,train,1,58,24,0,34,0.5862068965517241,25.0,34,0.7352941176470589
CHEMBL666755,train,1,69,0,0,69,1.0,67.0,69,0.9710144927536232
CHEMBL666759,train,1,39,4,0,35,0.8974358974358975,19.0,35,0.5428571428571428
CHEMBL666775,train,1,44,0,0,44,1.0,22.0,44,0.5
CHEMBL666810,train,1,45,0,0,45,1.0,22.0,45,0.4888888888888889
CHEMBL666811,train,1,45,0,5,40,0.8888888888888888,20.0,40,0.5
CHEMBL667001,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL667002,train,1,40,0,0,40,1.0,20.0,40,0.5
CHEMBL667185,train,1,73,0,0,73,1.0,36.0,73,0.4931506849315068
CHEMBL667186,train,1,72,0,0,72,1.0,0.0,72,0.0
CHEMBL667200,train,1,48,0,0,48,1.0,48.0,48,1.0
CHEMBL667222,train,1,71,0,0,71,1.0,34.0,71,0.4788732394366197
CHEMBL667232,train,1,41,1,0,40,0.975609756097561,16.0,40,0.4
CHEMBL667333,train,1,78,0,0,78,1.0,78.0,78,1.0
CHEMBL667517,train,1,50,0,8,42,0.84,25.0,42,0.5952380952380952
CHEMBL667520,train,1,41,0,4,37,0.9024390243902439,10.0,37,0.2702702702702703
CHEMBL667809,train,1,47,0,0,47,1.0,1.0,47,0.02127659574468085
CHEMBL667862,train,1,42,0,0,42,1.0,7.0,42,0.16666666666666666
CHEMBL668099,train,1,33,0,0,33,1.0,32.0,33,0.9696969696969697
CHEMBL668100,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL668117,train,1,45,0,0,45,1.0,45.0,45,1.0
CHEMBL668118,train,1,41,0,0,41,1.0,41.0,41,1.0
CHEMBL668339,train,1,58,0,0,58,1.0,28.0,58,0.4827586206896552
CHEMBL668388,train,1,75,0,0,75,1.0,37.0,75,0.49333333333333335
CHEMBL668409,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL668410,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL668411,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL668412,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL668413,train,1,40,0,0,40,1.0,20.0,40,0.5
CHEMBL668414,train,1,40,0,0,40,1.0,20.0,40,0.5
CHEMBL668449,train,1,43,0,0,43,1.0,21.0,43,0.4883720930232558
CHEMBL668904,train,1,142,0,0,142,1.0,71.0,142,0.5
CHEMBL669082,train,1,51,2,0,49,0.9607843137254902,49.0,49,1.0
CHEMBL669160,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL669211,train,1,54,16,0,38,0.7037037037037037,27.0,38,0.7105263157894737
CHEMBL669250,train,1,42,0,0,42,1.0,21.0,42,0.5
CHEMBL669356,train,1,52,0,0,52,1.0,0.0,52,0.0
CHEMBL669437,train,1,47,0,0,47,1.0,9.0,47,0.19148936170212766
CHEMBL669519,train,1,35,1,0,34,0.9714285714285714,34.0,34,1.0
CHEMBL669986,train,1,76,0,0,76,1.0,75.0,76,0.9868421052631579
CHEMBL670036,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL670208,train,1,41,1,0,40,0.975609756097561,38.0,40,0.95
CHEMBL670247,train,1,52,0,0,52,1.0,50.0,52,0.9615384615384616
CHEMBL670366,train,1,120,35,0,85,0.7083333333333334,60.0,85,0.7058823529411765
CHEMBL670536,train,1,33,0,0,33,1.0,32.0,33,0.9696969696969697
CHEMBL670593,train,1,40,2,0,38,0.95,38.0,38,1.0
CHEMBL670641,train,1,104,7,0,97,0.9326923076923077,97.0,97,1.0
CHEMBL670643,train,1,46,7,0,39,0.8478260869565217,23.0,39,0.5897435897435898
CHEMBL670645,train,1,57,3,0,54,0.9473684210526315,54.0,54,1.0
CHEMBL670655,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL670674,train,1,39,1,0,38,0.9743589743589743,19.0,38,0.5
CHEMBL670699,train,1,36,1,0,35,0.9722222222222222,35.0,35,1.0
CHEMBL670726,train,1,86,4,0,82,0.9534883720930233,77.0,82,0.9390243902439024
CHEMBL670729,train,1,43,8,0,35,0.813953488372093,21.0,35,0.6
CHEMBL671074,train,1,34,2,0,32,0.9411764705882353,32.0,32,1.0
CHEMBL671129,train,1,50,0,0,50,1.0,50.0,50,1.0
CHEMBL671228,train,1,47,0,0,47,1.0,9.0,47,0.19148936170212766
CHEMBL671334,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL671336,train,1,50,0,0,50,1.0,49.0,50,0.98
CHEMBL671389,train,1,58,0,0,58,1.0,29.0,58,0.5
CHEMBL671494,train,1,45,1,0,44,0.9777777777777777,22.0,44,0.5
CHEMBL671651,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL671730,train,1,74,0,0,74,1.0,74.0,74,1.0
CHEMBL671831,train,1,47,0,0,47,1.0,9.0,47,0.19148936170212766
CHEMBL672113,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL672120,train,1,69,0,0,69,1.0,66.0,69,0.9565217391304348
CHEMBL672312,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL672892,train,1,47,0,0,47,1.0,0.0,47,0.0
CHEMBL672893,train,1,48,0,0,48,1.0,0.0,48,0.0
CHEMBL672949,train,1,55,16,0,39,0.7090909090909091,39.0,39,1.0
CHEMBL673106,train,1,56,0,0,56,1.0,56.0,56,1.0
CHEMBL673187,train,1,39,0,7,32,0.8205128205128205,18.0,32,0.5625
CHEMBL673204,train,1,67,0,0,67,1.0,67.0,67,1.0
CHEMBL673234,train,1,42,1,0,41,0.9761904761904762,20.0,41,0.4878048780487805
CHEMBL673261,train,1,48,3,0,45,0.9375,44.0,45,0.9777777777777777
CHEMBL673353,train,1,35,1,0,34,0.9714285714285714,17.0,34,0.5
CHEMBL673358,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL673594,train,1,62,0,0,62,1.0,62.0,62,1.0
CHEMBL673595,train,1,60,0,0,60,1.0,59.0,60,0.9833333333333333
CHEMBL673607,train,1,45,7,0,38,0.8444444444444444,22.0,38,0.5789473684210527
CHEMBL673628,train,1,39,7,0,32,0.8205128205128205,32.0,32,1.0
CHEMBL673925,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL674060,train,1,44,10,0,34,0.7727272727272727,34.0,34,1.0
CHEMBL674069,train,1,87,6,0,81,0.9310344827586207,43.0,81,0.5308641975308642
CHEMBL674272,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL674348,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL674565,train,1,34,0,0,34,1.0,3.0,34,0.08823529411764706
CHEMBL674590,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL674641,train,1,46,9,0,37,0.8043478260869565,23.0,37,0.6216216216216216
CHEMBL674643,train,1,67,6,0,61,0.9104477611940298,8.0,61,0.13114754098360656
CHEMBL674886,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL674889,train,1,39,0,0,39,1.0,39.0,39,1.0
CHEMBL674899,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL674902,train,1,40,6,0,34,0.85,19.0,34,0.5588235294117647
CHEMBL674954,train,1,37,2,0,35,0.9459459459459459,31.0,35,0.8857142857142857
CHEMBL674971,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL674973,train,1,39,0,0,39,1.0,19.0,39,0.48717948717948717
CHEMBL675091,train,1,43,2,0,41,0.9534883720930233,41.0,41,1.0
CHEMBL675092,train,1,45,0,0,45,1.0,45.0,45,1.0
CHEMBL675169,train,1,37,0,0,37,1.0,36.0,37,0.972972972972973
CHEMBL675224,train,1,38,0,0,38,1.0,36.0,38,0.9473684210526315
CHEMBL675225,train,1,38,0,0,38,1.0,37.0,38,0.9736842105263158
CHEMBL675241,train,1,54,0,0,54,1.0,48.0,54,0.8888888888888888
CHEMBL675306,train,1,44,6,0,38,0.8636363636363636,38.0,38,1.0
CHEMBL675636,train,1,40,4,0,36,0.9,5.0,36,0.1388888888888889
CHEMBL675667,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL675688,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL675742,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL675818,train,1,37,1,0,36,0.972972972972973,36.0,36,1.0
CHEMBL675823,train,1,37,0,4,33,0.8918918918918919,15.0,33,0.45454545454545453
CHEMBL675868,train,1,34,0,0,34,1.0,30.0,34,0.8823529411764706
CHEMBL675894,train,1,74,0,0,74,1.0,74.0,74,1.0
CHEMBL675920,train,1,37,3,0,34,0.918918918918919,30.0,34,0.8823529411764706
CHEMBL675942,train,1,39,4,0,35,0.8974358974358975,35.0,35,1.0
CHEMBL675973,train,1,45,0,0,45,1.0,45.0,45,1.0
CHEMBL676067,train,1,46,0,0,46,1.0,23.0,46,0.5
CHEMBL676070,train,1,38,0,0,38,1.0,19.0,38,0.5
CHEMBL676078,train,1,51,1,0,50,0.9803921568627451,50.0,50,1.0
CHEMBL676097,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL676099,train,1,37,2,0,35,0.9459459459459459,35.0,35,1.0
CHEMBL676105,train,1,75,1,0,74,0.9866666666666667,73.0,74,0.9864864864864865
CHEMBL676141,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL676183,train,1,34,2,0,32,0.9411764705882353,32.0,32,1.0
CHEMBL676491,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL676503,train,1,40,0,0,40,1.0,40.0,40,1.0
CHEMBL676569,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL676583,train,1,50,0,0,50,1.0,49.0,50,0.98
CHEMBL676676,train,1,102,54,0,48,0.47058823529411764,5.0,48,0.10416666666666667
CHEMBL676826,train,1,62,10,0,52,0.8387096774193549,52.0,52,1.0
CHEMBL677091,train,1,36,0,0,36,1.0,18.0,36,0.5
CHEMBL677185,train,1,63,0,0,63,1.0,48.0,63,0.7619047619047619
CHEMBL677204,train,1,43,11,0,32,0.7441860465116279,21.0,32,0.65625
CHEMBL677377,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL677387,train,1,35,0,0,35,1.0,35.0,35,1.0
CHEMBL677434,train,1,39,0,0,39,1.0,39.0,39,1.0
CHEMBL677437,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL677439,train,1,56,0,0,56,1.0,27.0,56,0.48214285714285715
CHEMBL677440,train,1,76,28,0,48,0.631578947368421,27.0,48,0.5625
CHEMBL677455,train,1,33,1,0,32,0.9696969696969697,32.0,32,1.0
CHEMBL677456,train,1,49,3,0,46,0.9387755102040817,46.0,46,1.0
CHEMBL677487,train,1,36,2,0,34,0.9444444444444444,18.0,34,0.5294117647058824
CHEMBL677601,train,1,37,0,0,37,1.0,37.0,37,1.0
CHEMBL677603,train,1,39,0,0,39,1.0,39.0,39,1.0
CHEMBL677832,train,1,35,1,0,34,0.9714285714285714,30.0,34,0.8823529411764706
CHEMBL677851,train,1,45,2,0,43,0.9555555555555556,22.0,43,0.5116279069767442
CHEMBL677877,train,1,51,4,0,47,0.9215686274509803,25.0,47,0.5319148936170213
CHEMBL677880,train,1,39,5,0,34,0.8717948717948718,19.0,34,0.5588235294117647
CHEMBL677943,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL677977,train,1,50,0,0,50,1.0,49.0,50,0.98
CHEMBL678019,train,1,40,3,0,37,0.925,35.0,37,0.9459459459459459
CHEMBL678072,train,1,42,0,0,42,1.0,42.0,42,1.0
CHEMBL678091,train,1,50,15,0,35,0.7,14.0,35,0.4
CHEMBL678143,train,1,63,3,0,60,0.9523809523809523,58.0,60,0.9666666666666667
CHEMBL678205,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL678329,train,1,146,18,0,128,0.8767123287671232,127.0,128,0.9921875
CHEMBL678444,train,1,45,4,0,41,0.9111111111111111,41.0,41,1.0
CHEMBL678501,train,1,66,1,0,65,0.9848484848484849,33.0,65,0.5076923076923077
CHEMBL678563,train,1,49,0,0,49,1.0,13.0,49,0.2653061224489796
CHEMBL678611,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL678615,train,1,45,8,0,37,0.8222222222222222,22.0,37,0.5945945945945946
CHEMBL678672,train,1,47,8,0,39,0.8297872340425532,23.0,39,0.5897435897435898
CHEMBL678675,train,1,54,3,0,51,0.9444444444444444,27.0,51,0.5294117647058824
CHEMBL678741,train,1,62,10,0,52,0.8387096774193549,52.0,52,1.0
CHEMBL678745,train,1,62,12,0,50,0.8064516129032258,50.0,50,1.0
CHEMBL678836,train,1,93,0,0,93,1.0,93.0,93,1.0
CHEMBL678864,train,1,37,5,0,32,0.8648648648648649,32.0,32,1.0
CHEMBL679110,train,1,51,0,0,51,1.0,51.0,51,1.0
CHEMBL679120,train,1,56,2,0,54,0.9642857142857143,50.0,54,0.9259259259259259
CHEMBL679121,train,1,59,0,0,59,1.0,58.0,59,0.9830508474576272
CHEMBL679122,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL679124,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL679284,train,1,97,2,0,95,0.979381443298969,94.0,95,0.9894736842105263
CHEMBL679487,train,1,51,0,4,47,0.9215686274509803,25.0,47,0.5319148936170213
CHEMBL679572,train,1,43,7,0,36,0.8372093023255814,21.0,36,0.5833333333333334
CHEMBL679579,train,1,44,2,0,42,0.9545454545454546,41.0,42,0.9761904761904762
CHEMBL679612,train,1,44,0,0,44,1.0,42.0,44,0.9545454545454546
CHEMBL679648,train,1,49,0,0,49,1.0,23.0,49,0.46938775510204084
CHEMBL679699,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL679705,train,1,63,14,0,49,0.7777777777777778,49.0,49,1.0
CHEMBL679716,train,1,65,6,0,59,0.9076923076923077,55.0,59,0.9322033898305084
CHEMBL679847,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL679944,train,1,56,6,0,50,0.8928571428571429,50.0,50,1.0
CHEMBL680017,train,1,69,5,0,64,0.927536231884058,63.0,64,0.984375
CHEMBL680018,train,1,38,0,0,38,1.0,38.0,38,1.0
CHEMBL680021,train,1,46,1,0,45,0.9782608695652174,45.0,45,1.0
CHEMBL680022,train,1,42,2,0,40,0.9523809523809523,22.0,40,0.55
CHEMBL680027,train,1,34,0,0,34,1.0,17.0,34,0.5
CHEMBL680028,train,1,38,0,0,38,1.0,19.0,38,0.5
CHEMBL680071,train,1,35,3,0,32,0.9142857142857143,32.0,32,1.0
CHEMBL680160,train,1,54,2,0,52,0.9629629629629629,52.0,52,1.0
CHEMBL680165,train,1,38,5,0,33,0.868421052631579,31.0,33,0.9393939393939394
CHEMBL680249,train,1,65,3,0,62,0.9538461538461539,31.0,62,0.5
CHEMBL680260,train,1,43,0,0,43,1.0,43.0,43,1.0
CHEMBL680373,train,1,42,0,0,42,1.0,13.0,42,0.30952380952380953
CHEMBL680393,train,1,47,0,0,47,1.0,22.0,47,0.46808510638297873
CHEMBL680402,train,1,40,2,0,38,0.95,19.0,38,0.5
CHEMBL680407,train,1,43,2,0,41,0.9534883720930233,41.0,41,1.0
CHEMBL680432,train,1,36,3,0,33,0.9166666666666666,33.0,33,1.0
CHEMBL680442,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL680555,train,1,46,8,0,38,0.8260869565217391,38.0,38,1.0
CHEMBL680565,train,1,47,0,0,47,1.0,1.0,47,0.02127659574468085
CHEMBL680572,train,1,74,6,0,68,0.918918918918919,0.0,68,0.0
CHEMBL680574,train,1,47,0,0,47,1.0,0.0,47,0.0
CHEMBL680656,train,1,44,4,0,40,0.9090909090909091,22.0,40,0.55
CHEMBL680658,train,1,47,0,0,47,1.0,47.0,47,1.0
CHEMBL680669,train,1,35,1,0,34,0.9714285714285714,34.0,34,1.0
CHEMBL680815,train,1,45,3,0,42,0.9333333333333333,22.0,42,0.5238095238095238
CHEMBL680816,train,1,50,4,0,46,0.92,25.0,46,0.5434782608695652
CHEMBL680834,train,1,47,0,0,47,1.0,21.0,47,0.44680851063829785
CHEMBL680935,train,1,46,5,0,41,0.8913043478260869,41.0,41,1.0
CHEMBL681033,train,1,47,0,0,47,1.0,43.0,47,0.9148936170212766
CHEMBL681044,train,1,36,0,0,36,1.0,0.0,36,0.0
CHEMBL681248,train,1,134,22,0,112,0.835820895522388,108.0,112,0.9642857142857143
CHEMBL681289,train,1,38,1,0,37,0.9736842105263158,37.0,37,1.0
CHEMBL681296,train,1,156,0,0,156,1.0,78.0,156,0.5
CHEMBL681347,train,1,35,0,0,35,1.0,16.0,35,0.45714285714285713
CHEMBL681348,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL681349,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL681461,train,1,91,30,0,61,0.6703296703296703,45.0,61,0.7377049180327869
CHEMBL681469,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL681470,train,1,50,0,0,50,1.0,50.0,50,1.0
CHEMBL681480,train,1,149,22,0,127,0.8523489932885906,126.0,127,0.9921259842519685
CHEMBL681518,train,1,44,7,0,37,0.8409090909090909,22.0,37,0.5945945945945946
CHEMBL681824,train,1,61,0,0,61,1.0,30.0,61,0.4918032786885246
CHEMBL681825,train,1,45,0,0,45,1.0,22.0,45,0.4888888888888889
CHEMBL681826,train,1,61,0,0,61,1.0,29.0,61,0.47540983606557374
CHEMBL681827,train,1,45,0,0,45,1.0,22.0,45,0.4888888888888889
CHEMBL681841,train,1,61,12,0,49,0.8032786885245902,49.0,49,1.0
CHEMBL681890,train,1,61,0,0,61,1.0,30.0,61,0.4918032786885246
CHEMBL681891,train,1,62,0,0,62,1.0,31.0,62,0.5
CHEMBL682015,train,1,38,0,0,38,1.0,36.0,38,0.9473684210526315
CHEMBL682017,train,1,36,0,0,36,1.0,36.0,36,1.0
CHEMBL682098,train,1,43,0,0,43,1.0,15.0,43,0.3488372093023256
CHEMBL682104,train,1,64,0,0,64,1.0,57.0,64,0.890625
CHEMBL682105,train,1,76,1,0,75,0.9868421052631579,74.0,75,0.9866666666666667
CHEMBL682136,train,1,50,0,0,50,1.0,49.0,50,0.98
CHEMBL682167,train,1,33,0,0,33,1.0,33.0,33,1.0
CHEMBL682210,train,1,40,1,0,39,0.975,20.0,39,0.5128205128205128
CHEMBL682211,train,1,53,18,0,35,0.660377358490566,23.0,35,0.6571428571428571
CHEMBL682228,train,1,44,0,0,44,1.0,44.0,44,1.0
CHEMBL682232,train,1,79,2,0,77,0.9746835443037974,39.0,77,0.5064935064935064
CHEMBL682251,train,1,144,21,0,123,0.8541666666666666,120.0,123,0.975609756097561
CHEMBL682301,train,1,56,8,0,48,0.8571428571428571,27.0,48,0.5625
CHEMBL682357,train,1,104,5,0,99,0.9519230769230769,99.0,99,1.0
CHEMBL682358,train,1,46,0,0,46,1.0,46.0,46,1.0
CHEMBL682359,train,1,33,0,0,33,1.0,30.0,33,0.9090909090909091
CHEMBL682361,train,1,57,0,0,57,1.0,57.0,57,1.0
CHEMBL682377,train,1,35,0,0,35,1.0,17.0,35,0.4857142857142857
CHEMBL682378,train,1,35,0,0,35,1.0,16.0,35,0.45714285714285713
CHEMBL682709,train,1,36,3,0,33,0.9166666666666666,33.0,33,1.0
CHEMBL682773,train,1,37,0,0,37,1.0,18.0,37,0.4864864864864865
CHEMBL682775,train,1,34,0,0,34,1.0,16.0,34,0.47058823529411764
CHEMBL682967,train,1,34,0,0,34,1.0,34.0,34,1.0
CHEMBL683003,train,1,38,5,0,33,0.868421052631579,32.0,33,0.9696969696969697
